id,answer
8aaf097dd8f6199257610800023fdc00,英國
fa1cda78525a61de84178975f72396c2,協約國
5bab6ec659c0169ddfb435663735f289,以贏得重建軍隊與同盟關係的時間
e9db118176a422307a9a17e3feea4bd8,原創動畫錄影帶
4372f706244b5ec39f31b0ecead646ab,田中久雄
e4a98013f860d29925fcc0b72653621e,父親
4a6dbe1988610a7467e9969e63632fca,1950年
ccfbbd426b9c433c698f6e31795b6a4a,2007年
ea51859216f952540cfa556da57ce53b,英國
7ef3bfdbbd59c8b00c90af3c90f92d52,馬克森之戰
97fbb705bc7787528395ce3ca4cfe6a1,2002年
bc3dc7d97f85d8d40d480f188915bb1a,8K
96476b22e6986e08fe0e8dd23313a998,跨性別者
b9a4db889e6116cc88137949769ce5a3,漢諾威
340ed8d7bdf20a9475335b54a1d7cc42,嵇康
bbf767c9dcadf1a7e4228f5aaf25e06e,清朝
2b3c96c298e7de1c0bf31e4fb2e0d399,洛陽
a0edd651465087502f55e98cd3987cf3,戰爭場面
9e486110bfb7199112777395468efa93,民進黨
0dc34b61057f3a611faceafe8278f168,全球黯化
06999c13242dcec0b8c60367d6e73bcf,津鎮鐵路
c202b1a11897900cc70ee7242e0b69ee,全球氣溫下降而引起的民族大遷徙
ae3ffab3257613e8a37d85eb89644140,2014年1月30日
2e171bc6a99941873469132a5d093821,習近平
3ebcbf93d9d4ffd0007ac69641c699f4,2011年
c45ad0f09956f5c01ff05567489e29f3,《銀行家》雜誌
d4e7a4e2d2bcd6fc7f8ea64ee6444b56,厲行統制經濟
4f6be10545782b3dc1b48666a1b30399,中共中央統戰部
8cf54461a34f94d597fbfa7d24e9fa3c,丹麥哥本哈根
eb4870ad1775e239bd3b5e333fc71a5c,美國人口調查局
a7937fe3c392b9bcbcea3f6bd47ee5c3,19世紀初
a57ff785f6e2317a00597e160ea40c0d,200億元
5cb844a3b202f0cd6a62bf997d80fe71,1562年
3caa1437479b15dc943d7147949679d5,肯亞首都奈洛比
81565b4e3c8d654cae2578e74a4b3128,2013年
dc76429b7294b4e6308078ff7f373363,經不起東線持續的戰事
5f367000ae98eb3e6f59f56bea78b5b4,宗教
997f8c061c001175073157a710b8070b,洛陽盆地
0d77c2a72e09e3c9f91761f03c5bb23b,毛澤東
f900389274f503954bc4722f807bed81,南京
3c2acdfa94d4583bd88b1b0b8f9d5bb9,江南一帶
c8365780c13de35acb39d4586d83832d,世界自然基金會
405d78e3441b82c88b26440e303c3436,張勁夫
1d0514324625f925e7c56733eead2c94,1991年
2d42edc3690da52361eef05a1768d00e,北方
1b0441e339427bcad6cd3b4c9897bd2f,大運河
bf97165e08f8bf3b20c9c4b9371c8a68,11小時
899f8f9a89e1ff62c26c7affdd423f6a,總統
bd13f087933e6e37619d994b552c9c3c,上新世末
c96b199ff18a3004e9ec397ce41fedaf,2008年
af80031d279a4efd1ec6bb1fc87ba681,奧運馬術
194a667398cc0f5aeb0dfa623e5319a2,5間
49578ce94283cf71aa962d0842611645,曹操
438976c38b6321c9ffd6b93d4c352ced,1979年
9a26ff6f3e827af9bdbe9f58a1a8eaec,寧德
4b9c3a4b71da4fda520d785521c1dc99,綠烏克蘭
c19c3d7c5ad3fcc7f980d8fc78934a06,劉宋
02956af18eaa40adc76bcb4eb13a198c,埃爾福特
cb2c507fe54ba895590ac2b0a452c6e4,三個
5a06aa814e07b49549dd65de734e2ad2,1984年
a0382b30f8f2e4bbe45d9bbcc4efa294,德國
c82d06bc578aa442c5db84e203f0b5ec,直隸
ad491c130079338c03b65c1e8e3735a4,宗主國
df2ba2b055b6e2603929e32b1db87f23,外省人
5cf64b227a16dcaaa1c70c3a792e97bd,董允
93c2161707c3e9cc84c1450f5dbeb013,部曲
94279fa803956ae119f9f14da0b6c443,古拉喜
3fa8fd142453093c09cad8cf109562de,遼寧隊
11dd53f52b4f5765db5ee8e611c2099f,民國三十八年12月8日
66a06b7936b7b42069df3bf523feb952,中華民族
0867e9089f81ed6f54d2c3683e65853e,1080i格式
32b006728f82900cc59c587699f369c9,西北地區
c048334c44a61a52cd77a848f392374f,魚豢
a9d31a28245b12e5c3326097ae8ab599,1971年
e43a4d0e0bd17d57c809f923a24a83bc,1978年
ac738803e2605d6fad5f827ab66a060f,1918年
efe495b098f4dce39d3e8e8d0038eb98,英國
70a9134e9959658b64c804dba1ff5483,珍珠港事件
e20aa2e04dab8a67882ff1ec5f829c7c,象徵駐港部隊正式接管香港防務
41274c5c9ce7361aa76df738dfa92dff,1990年代
d2afad50fc03dc92b5ea493734b6bb69,1992年
4337219ae501d8506482f6b9aedac4c4,葵青區
46ec573b8c8d9fd9ae8fd854d8f1fef0,四分之三
253a0371af7cc7e24925bd5afa3c73e3,1934年
16f6aa13e227962c8b4a57125f82300b,中國大陸
c576f3b49fd2225b6e7463c31211af45,土豆和蘆筍
6242f14d127f59b230814ae5221cdd24,希臘
2e7c38a79e99552af38c3adc2c280526,「臺灣時間」
b06cf436cab1474dd6a99cc9ed2c72fa,溫帶大陸性氣候
68b1b5b07fd44788dd3444360dda7a0a,羌族
2d523b909ed5243ca88746f278a41767,河北省
eed8ce027bdcb1b6a5a003b315e51cc9,野蠻人
8969e686dd644abeaf55c6822bdeebca,蔣介石
50f3d77fd28a64d81ae3f7deccd569d4,山崎實
bfd85b39b74472b29f175192a693600e,晉朝時期
eab4c1d17668f7f1a965fc931f7f3d67,中山市
64e4e61b1629cf5c803f9dda4233e256,1922年
94b3db0433e689f8c3deb96c6e4f535f,中華人民共和國
d96d2f6d063d1e2a32b36cced90d7b2f,有重大社會影響的案件
56e2def7462df21ec6d192a864a7a9c0,中共八大元老
dacae5465e380a6a0ff98e39e994798f,15個
b990c632f0b3b2fd29d42197bf26b370,可薩人
e894080f93f5691374e6e0347e12c907,《尼布楚條約》
24c642869583c8fadcfed8fb6e87d669,通過其境內河流的歐亞貿易
d96eeb7426901e12be6a50731aa59aae,1990年
c77be731006f5cb98ce213a7f49d24ee,身材
6a4f524723a9b35f1f1b5c4937ed1cb6,2011年6月
69c63ad9ba533e35898e8c2542c3ca47,托茲·蒙
ff3e476f128b1b95c67b65d2e882908a,人口不斷增加
0402401e1286c1583e354aff751f3dc9,1948年
40a34bd7f9e258b937c76f84bc11c71d,緊急時刻
fbf85bd2ca457ec2e0b86ac3cc83d430,上海聯城
84dcd5d2ed5dea5e7b94dd72fa3aed48,上升氣流
3a7cc8b7d1130e1c9e6a5194f891d83f,中南海
4b040c168736f2eb2b19790cd1320193,合肥隆重
6efa0beecab65dc936be685ba62c7f9b,羅貫中
0af3bac229d67eee8888f28754e1c092,陸上運輸
4507295994f75e4a22971d68e6b3338f,3個
edb0f107717d53d20668bbcc6fec99d2,彌敦爵士
1360e0d6188cfff63e28172e132ba3f1,比較薄時
4b4611f8adbb5010d974347d30a1ca42,修築大壩
7a40909d866799f52ea504d2ce36dbad,國民大會
d2ddb722929cf283e71931323f9875ae,中華民國海軍
e5f6af6a4663bc72b7deaf8e843d22c6,1999年
da057524bb246c484fd5529b4536170e,孫權
48f5c71c8cf57dfc1fa22dbed04a616b,全體中華民國自由地區
10bfa832574fb7773a6db95b719e40cb,非洲
6c51887051aeda62376de150b094746b,九三學社
3590df35ac66c15ed0b3eecc3d1efa72,1999年
eb9e3d36bd8ba931bdc6ba36787c2aff,六
c419c801f4b801bd60f73070e3fad2f9,王維
c06057ce578ec536e2bf87e720c8976b,《奧格斯堡和約》
eda4662942711fcc9ba77807041ffc70,香港
6bbb4dbfac6489752f577be496a1627d,魏晉南北朝
c9c03177bf0b14424bc8b606a9ee5e66,德意志展覽股份公司
0e81e0b56b630fe85fa7262968aa9eda,統一社會黨
cf65be7e269a1cd0052adb0759ca2a05,眾議院席位一般是按照人口比例分配的
27599b7fed13006a213833249d320b7b,興奮劑計劃
d5171919477832494e86b7b756dc80a6,人本主義心理學
9169c7c780cb7ac22ad028cd43c14a82,2003年
11d541ad0f7360238f99263bf7b137b6,攝影用膠片
5755061d6f4157490e52702527f4f976,國際的相互承認
3e6dfa9554c5b68a3a8ea84340fcc480,國家菸草專賣局
2540d5261875a23d88307c536e90538d,全球暖化
ae3df2a2d9bed58c741d7021d750781d,1920年代
75442391942e6e45bd03e8c65255db85,東德
640bf59ded76615b52089541c4a247d2,義大利
25b7fdf47cfc9701a9ed0f519d80cb84,《植物種誌
59a566430e03be0e98d630f30b3996ab,諸葛亮
b7989520f18c8eca2610a1ee70491a82,開發愛好者
405de304997b906d11d33f2e1cb38667,東漢末年戰爭不斷，使得人口急劇下降，經濟嚴重損害
97595fc325663e7530863c1079e86eb3,1%
ea04e989ee5440c24c3bb67ce83e16f8,1717年
4b276e87a489c42394131ee25fcb9bbf,總統
812dd1011fe1cda1ef29825e9949d0d3,瑞典軍進攻日耳曼南方之際
4972073e47e229ce09547c670448fdea,電鐵
8114b951626f0b205886010d86ef2359,97%
89d90324624ca0b8f176f30f57efac95,2014年
b46bfccb0390312077ba3015d1b38c83,50倍
32c5fc0c006fa12803c5167761aaf758,印度
73921c1a97d35b1141aeda0a443e3976,上海特別市
0e52d635889b4d7417cf8fccce47d1aa,李白
196f4ef05fd6d51171acf7ecae9fc76a,限制非公職人員入庭
8568fad285873ed9ec62fb7030796270,詩經
42615749e1477404716c01a416e332d7,水
90e56696c64180eddd22480f113381ac,長江
c6e0d651f62684205c1ca3787ace0cfc,非洲
6c684541cf3228d4751db52b387c6000,1947年
da70bc8a4e90be53be5faff4b665f20d,中華人民共和國
30c483c6cdeae6bd64c27733e00ff992,西線無戰事
a3e20a9a491cf42f0e09efd18fd04b40,以人為貴，任之以智力，御之以法術
31fb3b189fb42f7c323a8e05e8073183,美國
05a40e46ed284a3f2e3550a98b014611,漢諾瓦
24c87379e871ff98618dc1cc50b67b38,4月20日
1c4d712dd30864fd9bda1707bd58ba73,法國
d72404ba0d4b2487073627ac015315ad,總統
430622d2faba3b97051791cd16c300e3,比較特殊的社會政治環境
562a8e27640913960baed0c3d4688503,佛教
37396f4ab5dd4201415a9cdb4a464edc,南人
a2b37ca7f93d255f7f895f23c2c51174,1914年
971f66dbf4608cacbdf48c8afb8e389e,專有軟體
b9c3bd5213f13c74bebee2ce56714161,內遷的北方遊牧民族造反
bcc01e758bc3e7fae9b3c6452440f760,1849年
135388fd7cad6b8a83b23d7f8b1063a9,艾迪·葛雷洛
d5b9bb1e937cb36620dc775ad5ab31e3,東南亞國家協會
47afaf5c83174e6777025a564d7da88a,沈葆楨
3ad8ee8ef9dc98c05bef9d9a1326ab14,雒陽
75ee2e06e800ca37df861c8bbafc70b9,中國武術
13d2541bccc490ecde662c73702f0937,深化國防和軍隊改革
9631d285f79b16ff610d4eb93f3e85d5,大清國籍條例
fbbc63fd8e779e5506db8592d489dbe3,王丹
3e68c0ed9bca13ecdd45358582e47419,政府
a0ecdf501af6e129afb52d71d73958d1,京杭大運河
9bf92c32e8067e2103de169b6dc873ad,洛伊滕會戰
c2da38d6ccf1ed4f950ed35dfaf80f3d,教宗
69b4c570ccd34dd213a559240662b91e,軍事同盟
5f3375bac4117f20e293d895b0bb873e,德國
24d17739cbd7f490f38362ed95ae439c,1億人
6ed2c0ca4c1e3e058857224988d41e76,中華民國政府捐助
9a53fb03ea6f726825f249b121889572,政治世襲
d35b556d0497639924976e5ae87e9eed,貪腐問題
65acdb8a2e5bfc6a9e61317b95b1ec16,外省人壟斷
db9d28787332f5efed85238afbefd0b8,2012年
c64de70e88ffc47052dc87e6de79f35c,和諧的多樣性
bd641c3b29bc59fa872f345bcc4339a7,2008年
e82c3bf9af5298560d01cecb20647a18,20多年
24ff17200b748a5436537a5e3accd7be,1757年
d2660b31a630da4e8f34e97af998a13c,避免在岸及離岸差價過大
b4354a267ce0611b556933ab6e559116,2004年
b439ca58065092ce3687a823bd1f723d,江南運河
3d53b8d8933c363c9f0aa9521d5c3fb8,《中華人民共和國人民警察法》
3a2c4574fe1f474b3d274ed34abf9d88,飯島愛
3ac8a3ec9b83157efd1646b22131db5d,英國奧委會
2ac67fe8f63e763e9637216aab3ac5a1,1945年
f773f7d2a0f20ba9fd2ee400569270be,蘋果公司設計生產
f7f743fe6ce03b13137e66979179a414,1949年
9c6c6f24e3533fb314d4576594b2a107,白堊紀
4f1ea174fc935d231e6238b8fc500f69,《五月之戀》
e36ece0e49f8868470f30a644ceeab10,天津條約
54e8847fd3735afe2412ee5fb60fe90a,2006年
7f583d69b349e77a16624e8ee7b5e862,上新世
c82c3b7befa807a10fe647c57b852bd0,中華人民共和國
c440eac47c412f33c66a0e9ad75ff7e9,建安文學
f85d687f794b0015f46afc42b8c59b9e,體感裝置
6a312df3c5a76a3f113bc8fe6a37d045,皇甫謐
c268710e9c6b73ec08a63c08feba0a56,蕭勁光
d93c2ea78105f17ee25b4f9f7089209a,安徽省合肥市
c26cafabe65ab9d25768f7522cf3edd7,端午節
ddad1a9e55ad13ac64fd664c97b9c12d,中共中央
79ddadcb2c3b3ffcd8b5da2b9d89913c,7世紀
5c0fc3fcf51f0e29bdc8b21ab134f749,摔角狂熱能夠吸引到沒看過摔角的人
e13e176e559de92331648b549b946760,太平道
9227607a11a9964dffeee347fe0468b9,薩利赫
0d33bec0306995f2171962549870f0b3,劉焉病死
78cee3c616538684bf18fd0e59ae1fc4,"2,749人"
4b8396c56a02a0d9c250aa73e6031121,2012年
d10e3474ffabe741760cccb9a87b8c18,庫班河
82b29af14f8cf2bff6b7e63a3ed6ae5b,廖亦武
d461d53350bd65d6bb62fff542852ac6,李國能
812f5c1a39b5f8cf022eaed89d334ea4,朱德
4562a9349d02c15e00c824da8a216f67,六一七事件
8bf1dab1e8aabe25a0efe7377eea519b,薛覺先
c82facfd52271bc925a9252f1d442081,沖淡
af5ddae091062de09220c8f10469aaab,十二伊瑪目派
fdc8807fae9001a0d033912479dbb5f6,漢族
219050131084d62ab58303788820b4c7,1907年
4cedabcf59c9c740a83c68817fdc24c0,四十歲
bb33649c27706f0841ab37bb13af60b3,1978年
13257d79781305846aefd2d7b4b40630,將世界摔角聯盟所有的電視節目在全美各地播出
ed739b27e2de63aa96d0168ac7ddf4b5,第五世紀
7a00cd0d5b78c96de413afc9a74d9e69,9艘
927757d6a9a652e68d30733789f64068,超英趕美
76ffd0b492e408af578696dadd7fcb82,天目西路
eadeb841c1e6196503fa5f0097e987ba,尼赫魯
a8cc5bbe8213895e3296e778e08f4282,里雅斯特
6c6e8b688bbf3bb76a637555ab148753,專有軟體
1a7b78b7be62954026e1cd610e2ebf00,九華山
b33c1f5facce8df7c38174210be7b125,作為駐港部隊的基地建設用地
cefaf831fae85d8f8229cf0c7f73869d,1924年
e6998c0ccbfb359ace469e943f7b9f85,399美元
fe978afdbd8121323cd6d3f94571dfbb,1月25日
f15d1332504892f87792d412eccbc593,袁世凱
65fb98a05c88ad483e0a373ebf352073,斯維亞托斯拉夫一世
a44c319b8f787d2cdca641aae4a51dd8,哈布斯堡家族
8d041c800f4a76469d95146ea4ef3e12,太平道教
fa330a4c83ed8faa8ec0996a01d9ccec,《美國愛國者法案》
473b462d47e7729396988606f6105557,220年
0ef9fac2a2448182326c920f4aee50d9,可延伸標記式語言
a50e331c2e2bcb8feb88a2fc7a36ea4a,地位較低的議院
0de43ca53d6eb34b545463fd73edbaa0,農業
ff0b9eaf1aca915247dd0ed33dfe9275,2007年
e14c4087d5c9a48aac94071d04d5ad88,上海
0e72d61a4c08edc5c144c3f70861d7ad,騷擾淮南來獲得人口
f3338570fe2f6ce434bf50bf2e3d9424,京都帝國大學
ec80ab775e6d3a16cd27e78a1093827e,中間的·美洲
65c990c33075ed51e1a22a3cbebc1f2a,全國人民代表大會
e9aba0da09e74b1adc70d8ca5967fa06,1930年代
b3177540f29773fcd120fb9d0d8db33f,1966年7月
ca39a37fab1e30e1d0f75c8460123726,金天德二年
476175a2fbc2077011c512275a34ad95,1949年
3f411e15e3a5b939cf7b152a49a8d77a,2009年
1c7c3a1d236a5571ab9a081d2447b8c9,布托
79e88da677588253ae5b7c5c42dbb4f0,上新世
bdb263ef65adcffa40bae17b29ee88ed,中世紀後期
4d793ef85f092ea44b1c7baab0a5ade4,蠻夷古人
fc95837aab0428c718352e4411090285,1150米
8905f340916838322cdff7e0dc43e955,狼堡大都市圈
f52400bd0d144aefbd02538a20e69f6a,喀麥隆隊
e92e5a50063d81b690190348f9b1ff34,國際羽球總會
167e62bd538d824ff14dcba091f1b76f,720線
d38f7487c1ec890f679c358d36aea045,羅文錦
abd96ca7dabf33174fc0cf56a97da88f,懷仁堂
3825410c17b24a3732917bd03f7a7e52,阿拉里克
6da85aadabfa94f5b1f502af8a2bdffe,三峽工程
5c3a5f7f88cda62ae1bc9a9869bfa02e,保加利亞正教會
34e4ecc2b044aa466323e0c3c05b9515,專門宗教事務管理機關
f11eaee1e36cd91d1f58817dca1436cc,1995
647bf094784076d47c64afea340112af,大興水利
699e56fb3e7e6bcb42d47ed13bb6f0e7,李登輝
8c6e63988197527d7c76f31dca66f926,二十歲
5f8badb05180e9751aafda2d629d1631,2007年
6a74cfba87ead13b0a6d5d316d8aaa6f,佛照樓
fadc46959b862c6eaccb3c8d7e6b32bf,葛量洪醫院
e9cdad24c6766187d60eaef7608670d0,４次
978e1381d0f4aea9ebaa930812d78462,換地賠屋
f28c8b04d3b23f2754103b72072e3472,美國
8da8e30654b68b2b223f9e778e5ad966,1989年
ce42609d663ec87c5358303d605d5975,梁振英
7d6876de5019c66a0f49695915b8313f,1955年
1c41bd04cb52c34c39f59d181544ddc5,威廉港
9fdda683084fd662146f14974edfeed8,經濟不景氣
9a0678f9ce8ddeb4e20a93e592ffadb2,四川盆地
489b3726393df2217f275cb6235df4e3,劉少奇
69e7446f15d087d34af7d53669390eb9,日落
79f9f0ad5e48915376f399d1e639f6f8,格拉提安
e3ab493a112a5a653fdafde55caf661d,王凌
7e9e08d5da802d2b07b6dd39f08f49c8,軍事檢察院
1afb1f4d588872238dc85ce22f098583,38年
5cb1615210e2d1bc882d027d512406a8,第一次世界大戰
67c6463ca5a7c72dffc1e5a43639cd54,「宋王臺」
15793583933a29ed97a2e639b868835c,奧運會
43265741ff12546ae4f8eef355c05ef9,國民政府
73ff163c4b14a98d1282bbd289946d85,身份證明局
2b792aae82df41af5c29a1bd36077e93,1998年
62650cf6acfa95a3bb79d3fb06e009e4,首次將保護私有財產明文寫入憲法
7e34ba2d8074607c3920bfe4d9027a56,漢朝
36f2a03f62de1cca28ebea375a34b00c,1763年
b004af9c7f1ac0c360ea96722b409a40,1932年
9cccde96a44d93c28c9a70c94776a23f,長安
ce3c6133088118f71aa0c3b692787e4d,古鎮話
270ef679fb48d4d6be3d1b92bf7dae33,網路爬蟲
66a3804a2aafc05916d27abb24aea5ea,中國共產黨
f6782e588d1843cc2e8c217e3f137ba0,秋收起義
db98cf4ed0ecb496c3a7cfba121a4b8d,《漢書》
544889d046476e23aa9f83b94db29060,教育部
c9bd487f451e82fdb7b8ef3aef2e3d9d,遷士派
186bdf08dfd6f1fea05fcca8f21d81ce,求進會
a9993542d57b9935a9c025f41279201f,《威斯特伐利亞和約》
0ede69032b4b5c22f73069630cea4703,穀神星
67e6ab53671c16011ed510f6e689c13e,北回歸線
2018469ef21e129563cf5a7b89adc4af,總理
2e5169c9252a357de52f4c0e19f85dce,葉里溫
9699300393275e48b91bc598a91129b8,1964年
ab4d2117c32e19ab5b84742b4b39ac17,廣州恆大
23d25a8eb7f0c855a7a87ee2e77b54b4,奧多亞塞
c4757b93610ace3358f78218a340e0e3,麥克斯威爾
4e4ab7086df30f7141777ec6fbcb9079,1983年
fe6caeb1c5afbd9e6a23592f812b7852,廣電總局
b99f7ecca8c9842a395cccb25770a823,烏克蘭大饑荒
41c27acfd9e57eaed6aaf7651937df6e,二疊紀末期
3f64d382670937436457998184cde0aa,淡水河
b5d2921a6b34d9149380d8c6bb4dcf28,幡狀雲
8a4782778cf0e735eeb0b997b4ea815c,一年
122ad9d2a6ca229d9577b7ba336d62a6,《中華人民共和國憲法》
c560d30707b9b43641b92c054e09a29c,軍官
70895c19fc86fbd1f526a2c8992c0a23,上萊茵省
32d49d1d3ff62bc5c319afd47c0e04d5,三吳
2476cd5645304f369c4b9a0fb257367a,老子
91b784bd4b0eb9bd0f4cf7bb157bb837,《國防報告書》
9304d831b97ecdeaccb0f2e1e86e1188,15個
868a02dde7a248ad5cd7fdf85ee49122,德國
ec744df9df28b7995c857640fbf12fe7,神拳
7d3b71a13e3d7aadf46a5798124a9659,元朝
89d9962a080906a951ba557def38dee2,不能
70d828325d476fb4ef24f96a1f5234c4,三次
411a605d2d234bd48c7d0da2ef71e6e0,亨利·馬蒂斯
315c3a2f95fec910ef93fb85844929a7,2004年
2963400f2e068c6a4da5a35e0b7d5760,艦艏旗軍旗
af42cde5059fa2f3c6e238f4786998c4,東西
5a3bf8c729f6f4880620eb9fe82a92d4,1945年11月
f4486e95f9c454368e23a705bd851739,兒科病人
eaef269754aab12f8f13829f57e0ba92,琅琊
6a754e51beb70ebe32a058da726fff21,中國共產黨
252676a84e91082f9881513981d4ed99,《中華民國憲法》
792b7a4e868d3732c2b188c7ea6c9a2d,巴基斯坦
6b8c59fef38167a838dc05fd79c98ed5,輔理主教
796a45704726d58e7f59f8c0482eb93c,網路
b134201b69db451faef6d18334bea8f3,9世紀
7ff1b6dfc7d57d577a18f205b831746e,工作脫節
c0b5f25d8284abfba957e999b41a26da,279
3a359b3d309ecc437874a7c1152919ea,為了對日本人說明事件真相
29c364ef4ae2ae0fa63c563843a34532,工部尚書
024ea824bef8b6a8c389c4c9f1f03705,2000年
af209c2c2c0afdac0e0b5848142c4812,可延伸標記式語言的前身是標準通用標記式語言
8d91474c34514c47f81bd9a607b4c108,2015年
dac51e68af9e884cb65bce28569f9f68,工業
53ff4d2fd9baad830122df581dd3caf2,科羅拉多高原
c9ddb8cec57258adaab8c73ff157066c,2006年12月31日
9ded6e6c5294d578c3ad1fe1f19a5997,50億
ee0087fba655380a1403d4861a2021ce,一百名
d7881d1c8097d5130a14daa7e0a3ff49,胡錦濤
ed203f1ed6c994d92d9b340075f5af50,國民黨
1ee7e3b3a6bd4e61e123598478c3d4a4,1982年
4cf96c24d33146a654c48601734682aa,1979年
a66aa098492c1f00955770d665ff5e97,總統
25820b63cdfa13131227800624bdbbac,「HD-Ready」
33f45a0ded06a67e2f2c2279e3ac03a4,四大類
73881ce87489b6e6a90b6d829b8c72ad,印度
ea36266d8538adbbdf8d66be593bb378,《辛丑條約》
3cf58c960be445fd07296f31eb5d4299,1969年
0ea7ec62384caca7562044d01d4c9678,太平道
da5214d3871f9a5f3673ed22d978bbab,1974年
ee77eb4460356bb122ff23f6490cf6e1,鴉片戰爭
4f84ba42417b4ae7875b9069682097a7,超文件標示語言
b326dbc085d58fd021da31d9c850e7f5,台灣共產黨
f181337bdd08afa0dce74d6facb5e5ef,美國
ee44fb9c5c7876e464a7496ebd3a5a10,黑死病
168365ac4bc0f9f503992324cca2899f,中國科學院
a85e63dbfbdea31bc3ca80f87431fcaf,裝甲
a5674c56a3155eeb5b7b48295a95a145,1998年
8bc98fa9dcf2bedcc81a2e1ee9f72e4d,英國
8c95966e4b0268fdc9f813e9d9a4bc70,公元前27年
54bbc1b73a44855620cdb6b8462e9f26,葉門民主人民共和國
442cd7c9abfd7de1ecf8adde040c00ea,7月
da15bbd31b33ce4f0acc9f74d9579fb1,日俄戰爭
f9d9449347bfabdb4b9cc34bf7c00b61,「拳民暴亂」
5d313401bed61ab7b542e8eefe691084,1916年
79341d706b3de55d68be0b4053469eb8,掃描
9f61c9d8e8f32832d0f30d799e53965d,中國科大海外校友基金會
939b9187fe2405123c23a8d9e136d8f5,噪音
b608416fb302e053fd70fbdd44d2b75f,金輝
14a943351c118bd9ca25822b8320e097,查理斯·萊爾
3bf69a4fae3219fa50c40a80a870186b,華人
132715f4d4328f7485439c2c8f8f6cdf,西北方
b5a1de3397bdc45ec382ffdb7d0ec50e,水源
690dd2e27f6a99a0ae119d3db90632a4,中山三角通用機場
25f596cd59d5c57e4f6bbc1e11868864,1950年
e20a7e9f90b19f9a5193b38be8143b86,見曹操日益壯大
8d22f7332a052b27232c3db36a344772,哈杜爾舒艾蔔峰
088f4ea34a040ffbc43c9fcc65666e62,中國
0f337e5a39cba8c3f609c523c5e429d9,基督教
225770e76ade5e35d04a7b2855e0831c,琅琊王氏
e9e824c817d070214618d8d097ed0f44,被蜀漢舊將羅憲擋在巴西郡
e29a2d90253745515604069634edafd4,隋芬
4899cd87daa92fdb596aea1ceb55c313,中國政府終於開始承認人權的相關語言
911b6388db2ab872bce8029565eb5110,中國推行經濟改革的政策
38ac63f0b4e993be17e9317bfa186522,使世界摔角聯盟成為全世界最大的職業摔角公司
e3f3e8acf9dc300368852d967f161afe,希臘人
018648e29ff9cfd526288789094cad9e,代議制
f818a0f2f6e43951a6c17dca377f2684,為了紀錄泡茶的步驟，使得感覺器官上的比較變得可行
ddb1fe6221d7061f6389bfe29d268d7b,國家教委
10dedaf218c9436c894402d6c4fbb481,暗礁地帶的生物化石
c987b3409879a47fa009112f0047d919,自由派
d14e75e081b6732636c29b6ae744d18a,諸葛亮
b300a1b54e982a78cf7d16d1f9d293a2,科林會戰
f8eb2fa67d9c8d3e39011d6b54fc632b,座位
d16e7c5431623126a8775026e7958989,中生代
db88052e73eec0723826020d4567978c,不能
dfe86a3f6adc27ca8948d16076304496,中國
32c918043f8ad4838b9fe75db6c47dfe,上議院
52630462bd6b7b09597833a6bcf30b2a,開鑿運河，以濟通元大都
5a97362116ea0cc2cf40a425f2affb3e,中國共產黨
dc9000e1d61efe037f7709119456264e,12143平方米
e8770540bade6d35f8c4edc401898e9e,毛澤東
201539a867ba5711718311ece94479f4,分影格
ab1fd5ef1b8e2ac5ba115e6889c19dfb,1917年
43a13ce3954026c8f2e275cb5463f368,12支
de0ceff95534b5f7bb74addc587d097b,2007年
7352b590493abc8ce708814cfae70580,10世紀
0a667d43f6f1f013e281add09fcc4599,13%
18bbea07d011072bf197b9e33805ab15,5世紀
7022ac707c7a3641294d74bd67e64adb,23個
472d4a5734740635ef1d99c13203e7d5,1997年
77d86c7b8c703204b3357a10e1481004,北馬里亞納群島
6376835b551c48de84b3d3ead8cf849d,因為西線的馬恩河會戰失敗
0a0bd412b84a673a72bec31afae3192a,對日抗戰
e7b6440d857b129eddb8f8f82966531a,1978年
1afcdda56acdc3b7cf388d7beb598168,十二年休戰條約
5207704d4b071a3825c4eae34239d465,波士頓塞爾提克
032a53e58bf17fdec2bdddfbd6b732e8,中山足球場
1171720362f83528c4445d59054f6ca8,曹操以反間計
37006c9e5a502bd183bc205648f43cdb,610辦公室
109080e608a39e67d2eb54a0505b3983,二
16aac2fd7c8a1c584a75b63d1142d53b,孔子時代
746985b29ec0af8166ab66a1603eaab1,義大利
12b6ddf2bf52b04b62c0818c9c4feb14,中華電信研究院
39a50eeb88dc0601d4c1529f22d66698,中國戶籍制度
62c58f281887379bb9ac9de0bd817517,1900年
1f35fec4d974d4a79e78d7ff15587fcd,寬街霍亂
53e16c2d352119430e47c95c15498a31,馬拉卡納體育場
ac8f578d9cc0ccb194e90d23afb2daf9,中國
8c29fa928d1852488bdf4c2ca9e4b768,聊城
0d10d6f12502df000b2393569e7b9ce8,2005年
d64f4028771fc6fae7914a997bf2b343,哈斯滕貝克之戰
b028e1451d875fdb0b10e824077b2a0e,20000人
da110230e6ed41f536d78779498646e9,中國人民銀行
606256ff910f5f2d5073913e0b8752eb,普魯士
82b3d8f045e2a3ce3739109234209808,東斯拉夫人部落
7c861acfa59e8d8212c274b259b7f427,網路連線
2f1b22dbe038caa8ce62f8671f708786,中國政府網
418938ed159760c9407ee788640e03b6,哈桑
50852e82e93b7fe3cfc3b5da8226462b,五
